Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission,city
2022 Used Maruti Suzuki Celerio in Dhenkanal,Celerio,2022,600000,Maruti Suzuki,40000,Petrol,Hatchback,5,First Owner ,Manual,dhenkanal
2024 Used Tata Altroz in Dhenkanal,Altroz [2020],2024,800000,Tata,2000,Petrol,Hatchback,5,First Owner ,Manual,dhenkanal
2023 Used Mahindra Bolero in Dhenkanal,Bolero Neo,2023,800000,Mahindra,20000,Diesel,CompactSuv,7,Second Owner ,Manual,dhenkanal
2024 Used Mahindra Thar in Bhubaneswar,Thar,2024,1349000,Mahindra,37000,Diesel,SUV,4,First Owner,Manual,dhenkanal
2022 Used Hyundai Venue in Bhubaneswar,Venue [2019-2022],2022,950000,Hyundai,29000,Diesel,CompactSuv,5,First Owner,Manual,dhenkanal
2020 Used Honda City in Bhubaneswar,City [2014-2017],2020,850000,Honda,56409,Petrol,Sedan,5,First Owner ,Manual,dhenkanal
2017 Used Maruti Suzuki Alto 800 in Bhubaneswar,Alto 800 [2012-2016],2017,285000,Maruti Suzuki,72000,Petrol,Hatchback,5,First Owner ,Manual,dhenkanal
2019 Used Honda Civic in Bhubaneswar,Civic,2019,1300000,Honda,55300,Petrol,Sedan,5,First Owner ,Automatic (CVT),dhenkanal
2013 Used Audi Q3 in Bhubaneswar,Q3 [2012-2015],2013,499999,Audi,68000,Diesel,SUV,5,Second Owner ,Automatic,dhenkanal
2021 Used MG ZS EV in Bhubaneswar,ZS EV [2020-2022],2021,1800000,MG,37000,Electric,SUV,5,First Owner ,Automatic,dhenkanal
2015 Used Mahindra Bolero in Bhubaneswar,Bolero [2011-2020],2015,400000,Mahindra,58000,Diesel,SUV,7,First Owner ,Manual,dhenkanal
2021 Used Skoda Superb in Bhubaneswar,Superb [2020-2023],2021,2300000,Skoda,41000,Petrol,Sedan,5,First Owner ,Automatic (DCT),dhenkanal
2024 Used Tata Curvv EV in Bhubaneswar,Curvv EV,2024,2050000,Tata,7000,Electric,SUV,5,First Owner ,Automatic,dhenkanal
2024 Used MG Hector in Bhubaneswar,Hector,2024,2200000,MG,26000,Petrol,SUV,5,First Owner ,Automatic (CVT),dhenkanal
2017 Used Toyota Fortuner in Bhubaneswar,Fortuner [2016-2021],2017,2000000,Toyota,237000,Diesel,SUV,7,First Owner ,Manual,dhenkanal
2022 Used Tata Nexon EV in Jalna,Nexon EV Prime,2022,1075000,Tata,45987,Electric,CompactSuv,5,First Owner ,Automatic,jalna
2023 Used BMW i7 in Mumbai,i7,2023,15300000,BMW,19000,Electric,Sedan,5,First Owner ,Automatic,jalna
2024 Used Audi Q7 in Mumbai,Q7 [2022-2024],2024,8900000,Audi,10000,Petrol,SUV,7,First Owner ,Automatic (TC),jalna
2025 Used BMW XM in Mumbai,XM,2025,23900000,BMW,18000,Plug-in Hybrid (Electric + Petrol),SUV,5,First Owner ,Automatic,jalna
2017 Used BMW 3 Series GT in Mumbai,3 Series GT [2016-2021],2017,1990000,BMW,85000,Diesel,Sedan,5,Second Owner ,Automatic,jalna
2019 Used Mercedes-Benz V-Class in Mumbai,V-Class,2019,8500000,Mercedes-Benz,4500,Diesel,MPV_MUV,6,First Owner ,Automatic,jalna
2023 Used Land Rover Range Rover in Mumbai,Range Rover,2023,24900000,Land Rover,7700,Mild Hybrid(Electric + Petrol),SUV,5,First Owner ,Automatic (TC),jalna
2023 Used Mercedes-Benz GLS in Mumbai,GLS [2020-2024],2023,14500000,Mercedes-Benz,16000,Diesel,SUV,7,First Owner ,Automatic (TC),jalna
2016 Used Mercedes-Benz E-Class in Mumbai,E-Class [2015-2017],2016,1900000,Mercedes-Benz,63000,Diesel,Sedan,5,Second Owner ,Automatic,jalna
2023 Used Mercedes-Benz GLE in Mumbai,GLE [2020-2023],2023,9500000,Mercedes-Benz,20000,Diesel,SUV,5,First Owner ,Automatic (TC),jalna
2024 Used BMW i5 in Mumbai,i5,2024,10800000,BMW,4500,Electric,Sedan,4,First Owner ,Automatic,jalna
2023 Used BMW i7 in Mumbai,i7,2023,16900000,BMW,1000,Electric,Sedan,5,First Owner ,Automatic,jalna
2025 Used Mercedes-Benz G-Class in Mumbai,G-Class,2025,27900000,Mercedes-Benz,20000,Diesel,SUV,5,First Owner ,Automatic (TC),jalna
2018 Used Mercedes-Benz S-Class in Mumbai,S-Class (W222) [2017-2022],2018,5900000,Mercedes-Benz,44000,Diesel,Sedan,5,Second Owner ,Automatic,jalna
2022 Used BMW X5 in Mumbai,X5 [2019-2023],2022,7950000,BMW,38000,Diesel,SUV,5,First Owner ,Automatic (TC),jalna
2024 Used Mercedes-Benz G-Class in Mumbai,G-Class,2024,42100000,Mercedes-Benz,10000,Petrol,FullSizeSuv,5,First Owner ,Automatic (TC),jalna
2021 Used Mercedes-Benz C-Class Cabriolet in Mumbai,C-Class Cabriolet [2016-2018],2021,7900000,Mercedes-Benz,3000,Petrol,Convertible,4,First Owner ,Automatic,jalna
2024 Used BMW M4 in Mumbai,M4,2024,15500000,BMW,3000,Petrol,Coupe,4,First Owner ,Automatic (TC),jalna
2021 Used Lamborghini Urus in Mumbai,Urus [2018],2021,42100000,Lamborghini,30000,Petrol,SUV,5,First Owner ,Automatic (DCT),jalna
2022 Used Land Rover Range Rover Velar in Mumbai,Range Rover Velar [2017-2023],2022,7999000,Land Rover,35000,Diesel,SUV,5,First Owner ,Automatic (TC),jalna
2021 Used BMW 7-Series in Mumbai,7 Series [2019-2023],2021,9000000,BMW,27000,Hybrid,Sedan,5,First Owner ,Automatic (TC),jalna
2018 Used Land Rover Range Rover Velar in Mumbai,Range Rover Velar [2017-2023],2018,5499000,Land Rover,66000,Petrol,SUV,5,First Owner ,Automatic,jalna
2023 Used BMW 7-Series in Mumbai,7 Series,2023,15300000,BMW,21000,Petrol,Sedan,5,First Owner ,Automatic (TC),jalna
2022 Used Mercedes-Benz GLS in Mumbai,GLS [2020-2024],2022,10500000,Mercedes-Benz,30000,Diesel,SUV,7,First Owner ,Automatic (TC),jalna
2014 Used Maruti Suzuki Ertiga in Ongole,Ertiga [2012-2015],2014,650000,Maruti Suzuki,139000,Diesel,SUV,7,Third Owner ,Manual,ongole
2024 Used Nissan Magnite in Ongole,Magnite [2020-2024],2024,680000,Nissan,19000,Petrol,CompactSuv,5,First Owner ,Automatic (AMT),ongole
2014 Used Maruti Suzuki Wagon R in Ongole,Wagon R 1.0 [2014-2019],2014,300000,Maruti Suzuki,80000,Petrol,Hatchback,5,Second Owner ,Manual,ongole
2014 Used Maruti Suzuki Ertiga in Ongole,Ertiga [2012-2015],2014,600000,Maruti Suzuki,135000,Diesel,SUV,7,Third Owner ,Manual,ongole
2021 Used Maruti Suzuki Swift in Ongole,Swift [2021-2024],2021,540000,Maruti Suzuki,55000,Petrol,Hatchback,5,First Owner ,Manual,ongole
2025 Used Hyundai Creta in Ongole,Creta,2025,1500000,Hyundai,10000,Petrol,SUV,5,First Owner ,Manual,ongole
2018 Used Maruti Suzuki S-Cross in Ongole,S-Cross [2017-2020],2018,450000,Maruti Suzuki,160000,Diesel,SUV,5,Second Owner ,Manual,ongole
2019 Used Toyota Innova Crysta in Ongole,Innova Crysta [2016-2020],2019,1300000,Toyota,100000,Diesel,SUV,7,4 or More Owners,Manual,ongole
2015 Used Mahindra Logan/Verito in Ongole,Verito,2015,150000,Mahindra,79935,Diesel,Sedan,5,Second Owner ,Manual,ongole
2022 Used BMW 2 Series Gran Coupe in Ongole,2 Series Gran Coupe,2022,3100000,BMW,46000,Diesel,Coupe,5,First Owner ,Automatic (TC),ongole
2004 Used Tata Indica in Ongole,Indica V2 [2003-2006],2004,120000,Tata,100000,Diesel,Hatchback,5,4 or More Owners,Manual,ongole
2015 Used Maruti Suzuki Swift DZire in Ongole,Swift DZire [2011-2015],2015,430000,Maruti Suzuki,155000,Diesel,Sedan,5,First Owner ,Manual,ongole
2006 Used Hyundai Santro in Ongole,Santro Xing [2003-2008],2006,100000,Hyundai,100000,Petrol,Hatchback,5,First Owner ,Manual,ongole
2012 Used Nissan Sunny in Ongole,Sunny [2011-2014],2012,250000,Nissan,85000,Diesel,Sedan,5,Second Owner ,Manual,ongole
2010 Used Maruti Suzuki Swift in Ongole,Swift  [2005-2010],2010,220000,Maruti Suzuki,250000,Diesel,Hatchback,5,Second Owner ,Manual,ongole
2024 Used Honda Amaze in Ongole,Amaze,2024,919347,Honda,25000,Petrol,Sedan,5,First Owner ,Manual,ongole
2016 Used Volkswagen Vento in Ongole,Vento [2015-2019],2016,600000,Volkswagen,162500,Diesel,Sedan,5,First Owner ,Automatic,ongole
2020 Used Hyundai Aura in Ongole,Aura [2020-2023],2020,582423,Hyundai,25000,Petrol,CompactSedan,5,Third Owner ,Manual,ongole
2020 Used Renault Kwid in Ongole,Kwid [2019-2022],2020,300000,Renault,97721,Petrol,Hatchback,5,First Owner ,Manual,ongole
2021 Used Maruti Suzuki Swift in Ongole,Swift [2021-2024],2021,500000,Maruti Suzuki,30000,Petrol,Hatchback,5,First Owner ,Manual,ongole
2017 Used Ford Ecosport in Ongole,EcoSport [2017-2019],2017,800000,Ford,50000,Diesel,SUV,5,First Owner ,Manual,ongole
2008 Used Maruti Suzuki Swift in Ongole,Swift  [2005-2010],2008,300000,Maruti Suzuki,242000,Diesel,Hatchback,5,Third Owner ,Manual,ongole
2021 Used Maruti Suzuki Ertiga in Ongole,Ertiga [2018-2022],2021,900000,Maruti Suzuki,42000,Petrol,MPV_MUV,7,First Owner ,Manual,ongole
2019 Used Maruti Suzuki Ertiga in Ongole,Ertiga [2018-2022],2019,980000,Maruti Suzuki,99500,Diesel,SUV,7,Second Owner ,Manual,ongole
2023 Used Tata Tiago EV in Tiruppur,Tiago EV,2023,900000,Tata,40000,Electric,Hatchback,5,First Owner ,Automatic,tiruppur
2023 Used Mercedes-Benz GLA in Chennai,GLA [2021-2024],2023,5200000,Mercedes-Benz,14900,Diesel,SUV,5,First Owner ,Automatic (DCT),tiruppur
2018 Used Audi Q3 in Chennai,Q3 [2017-2020],2018,2400000,Audi,49600,Diesel,SUV,5,First Owner ,Automatic,tiruppur
2015 Used Audi A4 in Chennai,A4 [2013-2016],2015,1450000,Audi,38900,Diesel,Sedan,5,Second Owner ,Automatic,tiruppur
2019 Used Volvo XC90 in Chennai,XC90 [2015-2021],2019,6500000,Volvo,53100,Diesel,SUV,7,First Owner ,Automatic (TC),tiruppur
2013 Used BMW 6-Series in Chennai,6 Series,2013,2750000,BMW,63500,Diesel,Convertible,5,Third Owner ,Automatic,tiruppur
2017 Used Audi A6 in Chennai,A6 [2015-2019],2017,2800000,Audi,43400,Diesel,Sedan,5,First Owner ,Automatic,tiruppur
2020 Used Lexus ES in Chennai,ES,2020,5300000,Lexus,44700,Hybrid,Sedan,5,First Owner ,Automatic (CVT),tiruppur
2023 Used BMW X5 in Chennai,X5,2023,9800000,BMW,15000,Diesel,SUV,5,First Owner ,Automatic (TC),tiruppur
2024 Used MG Gloster in Chennai,Gloster,2024,4800000,MG,6200,Diesel,SUV,6,First Owner ,Automatic (TC),tiruppur
2023 Used Hyundai Tucson in Chennai,Tucson,2023,3400000,Hyundai,40300,Diesel,SUV,5,First Owner ,Automatic (TC),tiruppur
2018 Used BMW 5-Series in Chennai,5 Series [2013-2017],2018,3300000,BMW,70000,Diesel,Sedan,5,Third Owner ,Automatic,tiruppur
2012 Used Audi Q5 in Chennai,Q5 [2009-2012],2012,1700000,Audi,77000,Diesel,SUV,5,First Owner ,Automatic,tiruppur
2018 Used Audi Q3 in Chennai,Q3 [2017-2020],2018,2500000,Audi,24000,Diesel,SUV,5,First Owner ,Automatic,tiruppur
2021 Used Mercedes-Benz GLE in Chennai,GLE [2020-2023],2021,6500000,Mercedes-Benz,55500,Diesel,SUV,5,First Owner ,Automatic (TC),tiruppur
2013 Used Audi Q3 in Chennai,Q3 [2012-2015],2013,1325000,Audi,67300,Diesel,SUV,5,Second Owner ,Automatic,tiruppur
2019 Used Jaguar XF in Chennai,XF,2019,2500000,Jaguar,76500,Diesel,Sedan,5,Third Owner ,Automatic,tiruppur
2022 Used Mercedes-Benz GLC in Chennai,GLC [2019-2023],2022,5450000,Mercedes-Benz,35400,Diesel,SUV,5,First Owner ,Automatic (TC),tiruppur
2015 Used Mercedes-Benz C-Class in Chennai,C-Class [2014-2018],2015,2200000,Mercedes-Benz,82700,Diesel,Sedan,0,Second Owner ,Automatic,tiruppur
2016 Used Volvo XC90 in Chennai,XC90 [2015-2021],2016,3800000,Volvo,65300,Diesel,SUV,7,First Owner ,Automatic,tiruppur
2021 Used Land Rover Range Rover Velar in Chennai,Range Rover Velar [2017-2023],2021,7200000,Land Rover,83700,Diesel,SUV,5,First Owner,Automatic (TC),tiruppur
2022 Used MINI Cooper SE in Chennai,Cooper SE,2022,4100000,MINI,9000,Electric,Hatchback,4,First Owner,Automatic,tiruppur
2023 Used Mercedes-Benz GLA in Chennai,GLA [2021-2024],2023,5200000,Mercedes-Benz,22800,Diesel,SUV,5,First Owner,Automatic (DCT),tiruppur
2021 Used Mercedes-Benz S-Class in Chennai,S-Class,2021,11000000,Mercedes-Benz,21800,Diesel,Sedan,5,Second Owner,Automatic (TC),tiruppur
2023 Used Hyundai Exter in Khammam,Exter,2023,800000,Hyundai,16000,Petrol,CompactSuv,5,First Owner ,Automatic (AMT),khammam
2019 Used Maruti Suzuki Ertiga in Khammam,Ertiga [2018-2022],2019,800000,Maruti Suzuki,113000,Diesel,SUV,7,Third Owner ,Manual,khammam
2022 Used Tata Altroz in Khammam,Altroz [2020] [2020-2025],2022,700000,Tata,90000,Petrol,Hatchback,5,First Owner ,Manual,khammam
2011 Used Maruti Suzuki SX4 in Khammam,SX4 [2007-2013],2011,270000,Maruti Suzuki,93000,Petrol,Sedan,5,Second Owner ,Manual,khammam
2016 Used Mahindra KUV100 in Khammam,KUV100 [2016-2017],2016,350000,Mahindra,100007,Diesel,Hatchback,6,First Owner ,Manual,khammam
2016 Used Hyundai Elite i20 in Khammam,Elite i20 [2016-2017],2016,550000,Hyundai,119000,Diesel,Hatchback,5,Second Owner ,Manual,khammam
2017 Used Hyundai Elite i20 in Khammam,Elite i20 [2016-2017],2017,560000,Hyundai,116000,Petrol,Hatchback,5,First Owner ,Manual,khammam
2017 Used Maruti Suzuki DZire in Khammam,Dzire [2017-2020],2017,565000,Maruti Suzuki,66600,Petrol,CompactSedan,5,First Owner ,Manual,khammam
2022 Used Hyundai Venue in Khammam,Venue [2019-2022],2022,830000,Hyundai,30000,Petrol,CompactSuv,5,First Owner ,Manual,khammam
2020 Used Volkswagen Polo in Khammam,Polo,2020,600000,Volkswagen,23000,Petrol,Hatchback,5,First Owner ,Manual,khammam
2022 Used Maruti Suzuki Baleno in Khammam,Baleno,2022,700000,Maruti Suzuki,70000,Petrol,Hatchback,5,First Owner ,Manual,khammam
2018 Used Honda City in Khammam,City 4th Generation,2018,1200000,Honda,87000,Diesel,Sedan,5,First Owner ,Manual,khammam
2024 Used Mahindra Thar in Khammam,Thar,2024,1800000,Mahindra,20000,Diesel,SUV,4,First Owner ,Automatic (TC),khammam
2019 Used Maruti Suzuki Ertiga in Khammam,Ertiga [2018-2022],2019,800000,Maruti Suzuki,200000,Diesel,SUV,7,First Owner ,Manual,khammam
2012 Used Mahindra XUV500 in Khammam,XUV500 [2011-2015],2012,550000,Mahindra,150000,Diesel,SUV,7,Second Owner ,Manual,khammam
2016 Used Maruti Suzuki Ritz in Khammam,Ritz,2016,300000,Maruti Suzuki,135000,Diesel,Hatchback,5,Second Owner ,Manual,khammam
2018 Used Maruti Suzuki Vitara Brezza in Khammam,Vitara Brezza [2016-2020],2018,700000,Maruti Suzuki,100000,Diesel,SUV,5,First Owner ,Manual,khammam
2022 Used Kia Carens in Khammam,Carens [2022-2023],2022,1316242,Kia,65000,Diesel,MPV_MUV,7,First Owner ,Manual,khammam
2019 Used Maruti Suzuki Vitara Brezza in Khammam,Vitara Brezza [2016-2020],2019,750000,Maruti Suzuki,200000,Diesel,SUV,5,First Owner ,Manual,khammam
2018 Used Tata Zest in Khammam,Zest,2018,400000,Tata,158000,Diesel,CompactSedan,5,Second Owner ,Manual,khammam
2020 Used Hyundai Venue in Khammam,Venue [2019-2022],2020,752436,Hyundai,71000,Petrol,SUV,5,First Owner ,Manual,khammam
2023 Used Maruti Suzuki S-Presso in Khammam,S-Presso,2023,580000,Maruti Suzuki,35000,Petrol,Hatchback,5,First Owner ,Automatic (AMT),khammam
2013 Used Honda Amaze in Khammam,Amaze [2013-2016],2013,320000,Honda,136000,Diesel,Sedan,5,Second Owner ,Manual,khammam
2024 Used Toyota Rumion in Khammam,Rumion,2024,1300000,Toyota,20100,Petrol,MPV_MUV,7,First Owner ,Automatic (TC),khammam
2019 Used Tata Nexon in Jaipur,Nexon [2017-2020],2019,625000,Tata,71000,Petrol,SUV,5,First Owner ,Manual,tonk
2022 Used Honda Amaze in Jaipur,Amaze [2018-2021],2022,625000,Honda,73000,Petrol,CompactSedan,5,First Owner ,Manual,tonk
2021 Used Mercedes-Benz C-Class in Jaipur,C-Class [2018-2022],2021,4000000,Mercedes-Benz,23000,Petrol,Sedan,5,Second Owner,Automatic (TC),tonk
2018 Used Land Rover Range Rover Evoque in Jaipur,Range Rover Evoque [2016-2020],2018,3700000,Land Rover,78000,Diesel,SUV,5,First Owner,Automatic,tonk
2025 Used Mercedes-Benz E-Class in Jaipur,E-Class,2025,9150000,Mercedes-Benz,2400,Mild Hybrid (Electric + Diesel),Sedan,5,UnRegistered Car,Automatic (TC),tonk
2012 Used Toyota Innova in Jaipur,Innova [2009-2012],2012,375000,Toyota,100134,Diesel,SUV,8,Third Owner,Manual,tonk
2012 Used Volkswagen Polo in Jaipur,Polo [2010-2012],2012,285000,Volkswagen,66000,Petrol,Hatchback,5,First Owner ,Manual,tonk
2019 Used Honda City in Jaipur,City 4th Generation,2019,925000,Honda,77000,Petrol,Sedan,5,First Owner,Automatic (CVT),tonk
2017 Used Hyundai Verna in Jaipur,Verna [2015-2017],2017,750000,Hyundai,37000,Petrol,Sedan,5,First Owner,Manual,tonk
2017 Used Maruti Suzuki Ciaz in Jaipur,Ciaz [2017-2018],2017,550000,Maruti Suzuki,52000,Diesel,Sedan,5,Second Owner,Manual,tonk
2017 Used Datsun Redigo in Jaipur,redi-GO [2016-2020],2017,180000,Datsun,27345,Petrol,Hatchback,5,First Owner,Manual,tonk
2014 Used Maruti Suzuki Ciaz in Jaipur,Ciaz [2014-2017],2014,550000,Maruti Suzuki,96000,Diesel,Sedan,5,First Owner,Manual,tonk
2016 Used Hyundai Creta in Jaipur,Creta [2015-2017],2016,750000,Hyundai,80125,Diesel,SUV,5,First Owner,Automatic,tonk
2021 Used Maruti Suzuki XL6 in Jaipur,XL6 [2019-2022],2021,950000,Maruti Suzuki,18111,Petrol,MPV_MUV,6,First Owner,Automatic (TC),tonk
2019 Used BMW X3 in Jaipur,X3 [2018-2022],2019,3800000,BMW,71000,Diesel,SUV,5,First Owner,Automatic,tonk
2018 Used Volkswagen Ameo in Jaipur,Ameo,2018,450000,Volkswagen,75133,Diesel,CompactSedan,5,First Owner,Manual,tonk
2014 Used Audi Q3 in Jaipur,Q3 [2012-2015],2014,900000,Audi,114841,Diesel,SUV,5,First Owner,Automatic,tonk
2024 Used Mercedes-Benz GLC in Jaipur,GLC,2024,7400000,Mercedes-Benz,16000,Petrol,SUV,5,First Owner,Automatic (TC),tonk
2019 Used Land Rover Discovery Sport in Jaipur,Discovery Sport [2018-2020],2019,2800000,Land Rover,65368,Diesel,SUV,7,First Owner,Automatic,tonk
2023 Used Mahindra Thar in Jaipur,Thar,2023,1450000,Mahindra,36901,Diesel,SUV,4,First Owner,Manual,tonk
2022 Used Mercedes-Benz AMG GLC 43 Coupe in Jaipur,AMG GLC43 Coupe [2020-2024],2022,8500000,Mercedes-Benz,23000,Petrol,Coupe,5,First Owner,Automatic (TC),tonk
2020 Used Kia Seltos in Jaipur,Seltos [2019-2022],2020,1050000,Kia,85000,Diesel,CompactSuv,5,Second Owner,Manual,tonk
2011 Used Maruti Suzuki Alto in Jaipur,Alto K10 [2010-2014],2011,175000,Maruti Suzuki,89000,Petrol,Hatchback,5,First Owner ,Manual,tonk
2016 Used Maruti Suzuki Baleno in Jaipur,Baleno [2015-2019],2016,525000,Maruti Suzuki,75000,Diesel,Hatchback,5,Second Owner ,Manual,tonk
2019 Used Maruti Suzuki S-Cross in Kollam,S-Cross [2014-2017],2019,760000,Maruti Suzuki,87000,Diesel,SUV,5,Second Owner ,Manual,kollam
2021 Used Volkswagen Taigun in Kollam,Taigun [2021-2023],2021,1650000,Volkswagen,29000,Petrol,SUV,5,First Owner ,Automatic (DCT),kollam
2018 Used Jeep Compass in Kollam,Compass [2017-2021],2018,1300000,Jeep,65000,Diesel,SUV,5,First Owner ,Manual,kollam
2020 Used Kia Seltos in Kollam,Seltos [2019-2022],2020,1558102,Kia,9831,Petrol,CompactSuv,5,First Owner ,Automatic (DCT),kollam
2010 Used Toyota Corolla Altis in Kollam,Corolla Altis [2008-2011],2010,350000,Toyota,39000,Petrol,Sedan,5,Third Owner ,Manual,kollam
2013 Used Nissan Terrano in Kollam,Terrano [2013-2017],2013,490000,Nissan,77000,Diesel,SUV,5,First Owner ,Manual,kollam
2021 Used Mahindra XUV300 in Kollam,XUV300 [2019-2024],2021,675000,Mahindra,120000,Diesel,CompactSuv,5,First Owner ,Manual,kollam
2020 Used Maruti Suzuki Ciaz in Kollam,Ciaz,2020,750000,Maruti Suzuki,34000,Diesel,Sedan,5,Second Owner ,Manual,kollam
2018 Used Jeep Compass in Kollam,Compass [2017-2021],2018,1085000,Jeep,60000,Diesel,SUV,5,First Owner ,Manual,kollam
2016 Used Toyota Innova Crysta in Kollam,Innova Crysta [2016-2020],2016,1630000,Toyota,95000,Diesel,SUV,8,First Owner ,Manual,kollam
2017 Used Hyundai Grand i10 in Kollam,Grand i10,2017,490000,Hyundai,21000,Petrol,Hatchback,5,First Owner ,Automatic,kollam
2019 Used Maruti Suzuki Vitara Brezza in Kollam,Vitara Brezza [2016-2020],2019,860000,Maruti Suzuki,59000,Diesel,SUV,5,Second Owner ,Manual,kollam
2015 Used Toyota Etios Liva in Kollam,Etios Liva,2015,450000,Toyota,67000,Petrol,Hatchback,5,First Owner ,Manual,kollam
2011 Used Hyundai i10 in Kollam,i10 [2010-2017],2011,215000,Hyundai,61000,Petrol,Hatchback,5,Second Owner ,Manual,kollam
2018 Used Toyota Etios in Kollam,Etios [2013-2014],2018,540000,Toyota,31000,Petrol,Sedan,5,First Owner ,Manual,kollam
2012 Used Honda Brio in Kollam,Brio [2011-2013],2012,295000,Honda,41000,Petrol,Hatchback,5,Second Owner ,Manual,kollam
2017 Used Maruti Suzuki Wagon R in Kollam,Wagon R 1.0 [2014-2019],2017,460000,Maruti Suzuki,49000,Petrol,Hatchback,5,First Owner ,Automatic (AMT),kollam
2019 Used Renault Duster in Kollam,Duster [2019-2020],2019,695000,Renault,54000,Petrol,SUV,5,Second Owner ,Automatic (CVT),kollam
2014 Used Honda Mobilio in Kollam,Mobilio,2014,475000,Honda,73000,Diesel,SUV,7,Second Owner ,Manual,kollam
2018 Used Maruti Suzuki Celerio in Kollam,Celerio [2017-2021],2018,490000,Maruti Suzuki,50000,Petrol,Hatchback,5,Second Owner ,Automatic (AMT),kollam
2011 Used Mahindra Logan/Verito in Kollam,Verito [2011-2012],2011,195000,Mahindra,43000,Diesel,Sedan,5,Second Owner,Manual,kollam
2019 Used Hyundai Santro in Kollam,Santro,2019,415000,Hyundai,56000,Petrol,Hatchback,5,Second Owner,Automatic (AMT),kollam
2016 Used Ford Ecosport in Kollam,EcoSport [2017-2019],2016,550000,Ford,56000,Diesel,SUV,5,First Owner,Manual,kollam
2018 Used Honda City in Kollam,City [2014-2017],2018,785000,Honda,131000,Diesel,Sedan,5,First Owner,Manual,kollam
2022 Used Tata Nexon in Nanded,Nexon [2020-2023],2022,947000,Tata,5500,Petrol,CompactSuv,5,First Owner ,Manual,nanded
2013 Used Renault Duster in Nanded,Duster [2012-2015],2013,480000,Renault,240000,Diesel,SUV,5,Third Owner ,Manual,nanded
2013 Used Toyota Fortuner in Nanded,Fortuner [2012-2016],2013,1200000,Toyota,195000,Diesel,SUV,7,Second Owner ,Automatic,nanded
2018 Used Hyundai Verna in Nanded,Verna [2017-2020],2018,750000,Hyundai,88633,Diesel,Sedan,5,Fourth Owner,Automatic,nanded
2015 Used Hyundai Creta in Nanded,Creta [2015-2017],2015,725000,Hyundai,128130,Diesel,SUV,5,Second Owner,Manual,nanded
2023 Used Hyundai Creta in Nanded,Creta,2023,1000000,Hyundai,125127,Petrol,SUV,5,First Owner ,Manual,nanded
2020 Used Hyundai Creta in Nanded,Creta [2020-2023],2020,950000,Hyundai,101680,Petrol,SUV,5,First Owner ,Manual,nanded
2013 Used Mahindra Quanto in Nanded,Quanto [2012-2016],2013,250000,Mahindra,117580,Diesel,SUV,7,Fourth Owner,Manual,nanded
2023 Used BMW i7 in Mumbai,i7,2023,15300000,BMW,19000,Electric,Sedan,5,First Owner ,Automatic,nanded
2024 Used Audi Q7 in Mumbai,Q7 [2022-2024],2024,8900000,Audi,10000,Petrol,SUV,7,First Owner ,Automatic (TC),nanded
2025 Used BMW XM in Mumbai,XM,2025,23900000,BMW,18000,Plug-in Hybrid (Electric + Petrol),SUV,5,First Owner ,Automatic,nanded
