Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission
2010 Used Maruti Suzuki Ritz in Shivpuri,Ritz [2009-2012],2010,160000,Maruti Suzuki,191000,Petrol,Hatchback,5,Second Owner ,Manual
2020 Used Hyundai Creta in Shivpuri,Creta [2020-2023],2020,1100000,Hyundai,95000,Diesel,SUV,5,Second Owner ,Manual
2019 Used Maruti Suzuki Vitara Brezza in Shivpuri,Vitara Brezza [2016-2020],2019,615000,Maruti Suzuki,72000,Diesel,SUV,5,First Owner ,Manual
2008 Used Mahindra Bolero in Shivpuri,Bolero [2007-2011],2008,190000,Mahindra,180000,Diesel,SUV,7,Third Owner ,Manual
2014 Used Maruti Suzuki Wagon R in Shivpuri,Wagon R 1.0 [2014-2019],2014,285000,Maruti Suzuki,53000,Petrol,Hatchback,5,Second Owner ,Manual
2020 Used Maruti Suzuki Alto 800 in Shivpuri,Alto 800,2020,320000,Maruti Suzuki,150000,Petrol,Hatchback,5,First Owner ,Manual
2010 Used Mahindra Xylo in Shivpuri,Xylo [2009-2012],2010,400000,Mahindra,70000,Diesel,SUV,7,Third Owner ,Manual
2017 Used Maruti Suzuki S-Cross in Shivpuri,S-Cross [2014-2017],2017,500000,Maruti Suzuki,150000,Diesel,SUV,5,First Owner ,Manual
2016 Used Maruti Suzuki Alto 800 in Shivpuri,Alto 800 [2016-2019],2016,200000,Maruti Suzuki,45000,Petrol,Hatchback,5,Second Owner ,Manual
2022 Used Tata Nexon in Shivpuri,Nexon [2020-2023],2022,950000,Tata,103000,Diesel,CompactSuv,5,First Owner ,Manual
2021 Used Hyundai Venue in Shivpuri,Venue [2019-2022],2021,700000,Hyundai,50000,Petrol,CompactSuv,5,First Owner ,Manual
2011 Used Maruti Suzuki Alto in Raisen,Alto K10 [2010-2014],2011,130000,Maruti Suzuki,41000,Petrol,Hatchback,5,Second Owner ,Manual
2020 Used Toyota Fortuner in Sehore,Fortuner [2016-2021],2020,3200000,Toyota,112500,Diesel,SUV,7,First Owner ,Manual
2014 Used Hyundai i20 in Bhopal,i20 [2012-2014],2014,385000,Hyundai,48000,Petrol,Hatchback,5,First Owner,Manual
2016 Used Hyundai Creta in Bhopal,Creta [2015-2017],2016,775000,Hyundai,76600,Diesel,SUV,5,First Owner,Manual
2015 Used Mahindra XUV500 in Bhopal,XUV500 [2011-2015],2015,650000,Mahindra,72000,Diesel,SUV,7,Second Owner,Manual
2012 Used Toyota Innova in Bhopal,Innova [2012-2013],2012,540000,Toyota,72000,Diesel,SUV,7,Second Owner,Manual
2016 Used Maruti Suzuki Alto 800 in Bhopal,Alto 800 [2012-2016],2016,290000,Maruti Suzuki,55000,Petrol,Hatchback,5,First Owner,Manual
2015 Used Maruti Suzuki Alto 800 in Bhopal,Alto 800 [2012-2016],2015,275000,Maruti Suzuki,82900,Petrol,Hatchback,5,First Owner,Manual
2020 Used Mahindra Scorpio in Bhopal,Scorpio 2021,2020,1125000,Mahindra,72000,Diesel,SUV,7,First Owner,Manual
2013 Used Hyundai Verna in Bhopal,Verna [2011-2015],2013,440000,Hyundai,68000,Diesel,Sedan,5,Second Owner,Manual
2022 Used Maruti Suzuki Eeco in Bhopal,Eeco,2022,550000,Maruti Suzuki,38000,Petrol,Minivan,5,First Owner,Manual
2018 Used Mahindra TUV300 in Bhopal,TUV300 [2015-2019],2018,750000,Mahindra,53000,Diesel,SUV,7,First Owner,Manual
2022 Used Maruti Suzuki DZire in Bhopal,Dzire [2017-2020],2022,725000,Maruti Suzuki,38000,Petrol,CompactSedan,5,First Owner,Manual
2018 Used Hyundai Creta in Bhopal,Creta [2017-2018],2018,785000,Hyundai,63500,Diesel,SUV,5,First Owner,Manual
2019 Used Mahindra Bolero in Bhopal,Bolero [2011-2020],2019,785000,Mahindra,69000,Diesel,SUV,7,Second Owner,Manual
2014 Used Ford Ecosport in Bareilly,EcoSport [2013-2015],2014,350000,Ford,125000,Diesel,SUV,5,First Owner ,Manual
2023 Used Tata Harrier in Badaun,Harrier [2019-2023],2023,2000000,Tata,50000,Diesel,SUV,5,First Owner ,Manual
2012 Used Maruti Suzuki Alto in Badaun,Alto [2010-2013],2012,80000,Maruti Suzuki,150000,CNG,Hatchback,5,Third Owner ,Manual
2013 Used Hyundai Grand i10 in Badaun,Grand i10 [2013-2017],2013,250000,Hyundai,60000,Petrol,Hatchback,5,Third Owner ,Manual
2023 Used Tata Punch in Badaun,Punch,2023,850000,Tata,75000,CNG,CompactSuv,5,First Owner ,Manual
2022 Used Maruti Suzuki Vitara Brezza in Badaun,Vitara Brezza [2020-2022],2022,720000,Maruti Suzuki,54000,Petrol,CompactSuv,5,First Owner ,Manual
2017 Used Volkswagen Vento in Badaun,Vento [2015-2019],2017,300000,Volkswagen,120000,Petrol,Sedan,5,First Owner ,Manual
2013 Used Chevrolet Enjoy in Badaun,Enjoy,2013,170000,Chevrolet,120000,Petrol,SUV,7,Second Owner ,Manual
2020 Used Renault Triber in Badaun,Triber [2019-2023],2020,600000,Renault,67000,Petrol,MPV_MUV,7,First Owner ,Manual
2011 Used Hyundai i10 in Badaun,i10 [2010-2017],2011,160000,Hyundai,89000,Petrol,Hatchback,5,Second Owner ,Manual
2021 Used Mahindra Thar in Badaun,Thar,2021,1350000,Mahindra,80000,Diesel,SUV,4,First Owner ,Automatic (TC)
2025 Used Maruti Suzuki Ertiga in Badaun,Ertiga,2025,400000,Maruti Suzuki,15000,CNG,MPV_MUV,7,First Owner ,Manual
2020 Used Mahindra TUV300 in Badaun,TUV300,2020,850000,Mahindra,56000,Diesel,SUV,7,First Owner ,Manual
2022 Used Maruti Suzuki Eeco in Badaun,Eeco,2022,480000,Maruti Suzuki,120000,Petrol,Minivan,7,First Owner ,Manual
2018 Used Renault Kwid in Badaun,Kwid [2015-2019],2018,240000,Renault,32000,Petrol,Hatchback,5,Second Owner ,Manual
2016 Used Hyundai Creta in Badaun,Creta [2015-2017],2016,629030,Hyundai,115000,Diesel,SUV,5,Second Owner ,Manual
2021 Used Mercedes-Benz E-Class in Noida,AMG E53,2021,7500000,Mercedes-Benz,8933,Petrol,Sedan,5,Second Owner ,Automatic (TC)
2016 Used Maruti Suzuki Baleno in Noida,Baleno [2015-2019],2016,403672,Maruti Suzuki,62844,Petrol,Hatchback,5,First Owner,Manual
2019 Used Hyundai Verna in Noida,Verna [2015-2017],2019,755000,Hyundai,76000,Petrol,Sedan,5,First Owner,Manual
2021 Used BMW 5-Series in Noida,5 Series [2021-2024],2021,5000000,BMW,18000,Petrol,Sedan,5,First Owner ,Automatic (TC)
2024 Used Tata Altroz in Noida,Altroz [2020],2024,995000,Tata,395,Petrol,Hatchback,5,UnRegistered Car,Manual
2017 Used Maruti Suzuki Celerio in Noida,Celerio [2017-2021],2017,370000,Maruti Suzuki,50895,Petrol,Hatchback,5,First Owner,Automatic (AMT)
2021 Used Tata Harrier in Noida,Harrier [2019-2023],2021,1286598,Tata,43383,Diesel,SUV,5,First Owner,Automatic (TC)
2015 Used Maruti Suzuki Ciaz in Noida,Ciaz [2014-2017],2015,450000,Maruti Suzuki,83000,Petrol,Sedan,5,Second Owner,Manual
2023 Used Nissan Magnite in Noida,Magnite [2020-2024],2023,650000,Nissan,41900,Petrol,CompactSuv,5,First Owner,Manual
2023 Used Tata Safari in Noida,Safari Old Generation [2023-2023],2023,1995000,Tata,42000,Diesel,SUV,7,First Owner,Automatic (TC)
2023 Used Mahindra XUV700 in Noida,XUV700,2023,1695000,Mahindra,19000,Petrol,SUV,5,First Owner,Manual
2018 Used BMW X1 in Noida,X1 [2016-2020],2018,1695000,BMW,72000,Diesel,SUV,5,First Owner,Automatic
2020 Used Hyundai Elite i20 in Noida,i20 [2020-2023],2020,595000,Hyundai,59000,Petrol,Hatchback,5,First Owner,Manual
2022 Used Nissan Magnite in Noida,Magnite [2020-2024],2022,595000,Nissan,17000,Petrol,CompactSuv,5,First Owner,Manual
2024 Used Maruti Suzuki Ertiga in Noida,Ertiga,2024,1065000,Maruti Suzuki,5500,Petrol,MPV_MUV,7,First Owner,Manual
2022 Used Hyundai Elite i20 in Noida,i20 [2020-2023],2022,695000,Hyundai,46000,Petrol,Hatchback,5,First Owner,Manual
2023 Used Maruti Suzuki S-Presso in Sagar,S-Presso,2023,550000,Maruti Suzuki,10000,Petrol,Hatchback,5,First Owner ,Automatic (AMT)
2022 Used Mahindra Scorpio in Sagar,Scorpio 2021,2022,1800000,Mahindra,25000,Diesel,SUV,7,First Owner ,Manual
2023 Used Mahindra XUV300 in Sagar,XUV300 TurboSport,2023,900000,Mahindra,7000,Petrol,CompactSuv,5,First Owner ,Manual
2014 Used Mahindra Bolero in Sagar,Bolero [2011-2020],2014,400000,Mahindra,120000,Diesel,SUV,7,First Owner ,Manual
2013 Used Mahindra Bolero in Sagar,Bolero [2011-2020],2013,450000,Mahindra,112000,Diesel,SUV,7,Fourth Owner,Manual
2010 Used Mahindra Bolero in Sagar,Bolero [2007-2011],2010,250000,Mahindra,156149,Diesel,SUV,7,Second Owner ,Manual
2019 Used Mahindra Bolero in Sagar,Bolero [2011-2020],2019,800000,Mahindra,70000,Diesel,SUV,7,First Owner ,Manual
2013 Used Maruti Suzuki Ertiga in Sagar,Ertiga [2012-2015],2013,400000,Maruti Suzuki,75000,Diesel,SUV,7,More Than 4 Owners,Manual
2013 Used Hyundai i20 in Sagar,i20 [2012-2014],2013,250000,Hyundai,144445,Diesel,Hatchback,5,4 or More Owners,Manual
2016 Used Renault Kwid in Sagar,Kwid [2015-2019],2016,199900,Renault,121000,Petrol,Hatchback,5,Second Owner ,Manual
2008 Used Toyota Innova in Sagar,Innova [2005-2009],2008,300000,Toyota,162500,Diesel,SUV,8,Third Owner ,Manual
2023 Used Mercedes-Benz GLE in Delhi,GLE [2020-2023],2023,6975000,Mercedes-Benz,25000,Diesel,SUV,5,First Owner,Automatic (TC)
2023 Used Mercedes-Benz AMG E53 Cabriolet in Delhi,AMG E53 Cabriolet,2023,11175000,Mercedes-Benz,9500,Petrol,Convertible,5,Second Owner,Automatic (TC)
2019 Used Mercedes-Benz GLE Coupe in Delhi,GLE Coupe [2016-2020],2019,4475000,Mercedes-Benz,79000,Petrol,SUV,5,Second Owner,Automatic
2020 Used Mercedes-Benz GLE Coupe in Delhi,GLE Coupe [2016-2020],2020,7675000,Mercedes-Benz,96000,Petrol,SUV,5,First Owner,Automatic (TC)
2017 Used Mercedes-Benz E-Class in Delhi,E-Class [2015-2017],2017,2875000,Mercedes-Benz,55000,Petrol,Sedan,5,First Owner,Automatic
2022 Used BMW 5-Series in Delhi,5 Series [2021-2024],2022,4675000,BMW,31000,Petrol,Sedan,5,First Owner,Automatic (TC)
2019 Used Mercedes-Benz C-Class Cabriolet in Delhi,C-Class Cabriolet [2016-2018],2019,5975000,Mercedes-Benz,19000,Petrol,Convertible,4,Second Owner,Automatic
2018 Used Maruti Suzuki Vitara Brezza in Agra,Vitara Brezza [2016-2020],2018,800000,Maruti Suzuki,55000,Diesel,SUV,5,First Owner,Manual
2019 Used Toyota Innova Crysta in Agra,Innova Crysta [2016-2020],2019,1725000,Toyota,69200,Diesel,SUV,7,First Owner,Manual
2012 Used Audi Q3 in Agra,Q3 [2012-2015],2012,851000,Audi,68500,Diesel,SUV,5,First Owner,Manual
2014 Used Hyundai Santro in Agra,Santro Xing [2008-2015],2014,270000,Hyundai,64000,CNG,Hatchback,5,First Owner,Manual
2020 Used Porsche 718 in Delhi,718,2020,7675000,Porsche,15000,Petrol,Coupe,2,First Owner,Automatic (DCT)
2020 Used Mercedes-Benz GLE Coupe in Delhi,GLE Coupe [2016-2020],2020,4875000,Mercedes-Benz,65000,Petrol,SUV,5,First Owner,Automatic
2020 Used BMW X7 in Delhi,X7 [2019-2023],2020,7175000,BMW,85000,Petrol,FullSizeSuv,6,First Owner,Automatic (TC)
2019 Used Mercedes-Benz S-Class in Delhi,S-Class (W222) [2017-2022],2019,6675000,Mercedes-Benz,56000,Petrol,Sedan,5,First Owner,Automatic
2020 Used Land Rover Range Rover Sport in Delhi,Range Rover Sport [2018-2022],2020,8175000,Land Rover,45000,Petrol,SUV,5,First Owner,Automatic (TC)
2022 Used Maruti Suzuki S-Presso in Agra,S-Presso [2019-2022],2022,455000,Maruti Suzuki,35000,CNG,Hatchback,4,First Owner,Manual
2024 Used Porsche Macan in Delhi,Macan,2024,7975000,Porsche,19000,Petrol,SUV,5,First Owner,Automatic (DCT)
2021 Used Audi Q2 in Delhi,Q2,2021,2175000,Audi,27000,Petrol,SUV,5,Second Owner,Automatic (DCT)
2022 Used Volvo S60 in Delhi,S60,2022,2975000,Volvo,38000,Mild Hybrid(Electric + Petrol),Sedan,5,First Owner,Automatic (TC)
2022 Used Mercedes-Benz E-Class in Delhi,E-Class [2017-2021],2022,5375000,Mercedes-Benz,56000,Petrol,Sedan,5,First Owner,Automatic
2021 Used Land Rover Range Rover in Delhi,Range Rover [2018-2022],2021,13575000,Land Rover,52000,Petrol,SUV,5,First Owner,Automatic (TC)
2025 Used BMW X5 in Delhi,X5,2025,10475000,BMW,8000,Petrol,FullSizeSuv,5,First Owner,Automatic (TC)
2017 Used Mercedes-Benz GLA in Delhi,GLA [2017-2020],2017,1975000,Mercedes-Benz,31000,Petrol,SUV,5,First Owner,Automatic
2020 Used Hyundai Santro in Mysore,Santro,2020,499000,Hyundai,51944,Petrol,Hatchback,5,Second Owner,Automatic (AMT)
2018 Used Mahindra XUV500 in Mysore,XUV500 [2015-2018],2018,1039000,Mahindra,86327,Diesel,SUV,7,First Owner,Automatic
2017 Used Maruti Suzuki Vitara Brezza in Mysore,Vitara Brezza [2016-2020],2017,899000,Maruti Suzuki,51428,Diesel,SUV,5,First Owner,Manual
2013 Used Maruti Suzuki Swift DZire in Mysore,Swift DZire [2011-2015],2013,410000,Maruti Suzuki,63879,Petrol,Sedan,5,First Owner,Manual
2021 Used Ford Figo in Mysore,Figo [2010-2012],2021,600000,Ford,44108,Petrol,Hatchback,5,First Owner,Manual
2014 Used Volkswagen Polo in Mysore,Polo [2014-2015],2014,530255,Volkswagen,42971,Diesel,Hatchback,5,First Owner,Manual
2020 Used Jeep Compass in Mysore,Compass [2017-2021],2020,2045000,Jeep,48154,Diesel,SUV,5,First Owner,Automatic (TC)
2021 Used Tata Safari in Mysore,Safari [2021-2023],2021,1780000,Tata,33490,Diesel,SUV,7,First Owner,Manual
2019 Used Jeep Compass in Mysore,Compass [2017-2021],2019,1765000,Jeep,25286,Petrol,SUV,5,First Owner,Automatic
2021 Used Skoda Octavia in Mysore,Octavia,2021,2480000,Skoda,35494,Petrol,Sedan,5,First Owner,Automatic (DCT)
2021 Used Skoda Rapid in Mysore,Rapid TSI,2021,995000,Skoda,14740,Petrol,Sedan,5,First Owner,Manual
2021 Used Renault Kiger in Mysore,Kiger [2021-2022],2021,699000,Renault,26416,Petrol,CompactSuv,5,First Owner,Manual
2023 Used Kia Carens in Mysore,Carens [2022-2023],2023,1790000,Kia,26494,Diesel,MPV_MUV,6,First Owner,Automatic (TC)
2020 Used Hyundai Verna in Mysore,Verna [2020-2023],2020,1199000,Hyundai,29331,Petrol,Sedan,5,First Owner,Automatic (CVT)
2023 Used Honda Amaze in Mysore,Amaze [2018-2021],2023,899000,Honda,31369,Petrol,CompactSedan,5,First Owner,Automatic (CVT)
2022 Used Tata Nexon in Mysore,Nexon [2020-2023],2022,1145000,Tata,7399,Petrol,CompactSuv,5,First Owner,Automatic (AMT)
2023 Used Kia Carens in Mysore,Carens [2022-2023],2023,1099000,Kia,30206,Petrol,MPV_MUV,7,First Owner,Manual
2025 Used Tata Tiago EV in Mysore,Tiago EV,2025,965000,Tata,9549,Electric,Hatchback,5,First Owner,Automatic
2017 Used Renault Duster in Mysore,Duster [2016-2019],2017,699000,Renault,30174,Petrol,SUV,5,First Owner,Automatic (CVT)
2018 Used Renault Duster in Mysore,Duster [2016-2019],2018,725000,Renault,46248,Petrol,SUV,5,First Owner,Automatic (CVT)
2024 Used Tata Harrier in Mysore,Harrier,2024,1999000,Tata,17538,Diesel,SUV,5,First Owner,Manual
2022 Used Volkswagen Virtus in Mysore,Virtus [2022-2023],2022,1145000,Volkswagen,33987,Petrol,Sedan,5,Second Owner,Manual
2021 Used Skoda Rapid in Mysore,Rapid TSI,2021,999000,Skoda,32009,Petrol,Sedan,5,First Owner,Automatic (TC)
2020 Used Honda Amaze in Mysore,Amaze 2nd Gen,2020,780000,Honda,18228,Petrol,CompactSedan,5,First Owner,Automatic (CVT)
2023 Used Hyundai Venue in Mysore,Venue [2022-2023],2023,1195000,Hyundai,38251,Petrol,CompactSuv,5,First Owner,Automatic (DCT)
2021 Used Volkswagen Taigun in Mysore,Taigun [2021-2023],2021,1365000,Volkswagen,22671,Petrol,SUV,5,First Owner,Manual
2023 Used Skoda Slavia in Mysore,Slavia [2022-2023],2023,995000,Skoda,4772,Petrol,Sedan,5,First Owner,Manual
2020 Used Hyundai Creta in Mysore,Creta [2020-2023],2020,1565000,Hyundai,27709,Petrol,SUV,5,First Owner,Automatic (CVT)
2022 Used Volkswagen Taigun in Mysore,Taigun [2021-2023],2022,1785000,Volkswagen,27989,Petrol,SUV,5,First Owner,Automatic (DCT)
2023 Used Tata Nexon in Mysore,Nexon,2023,1465000,Tata,13341,Petrol,CompactSuv,5,First Owner,Automatic (DCT)
2019 Used Hyundai Verna in Madurai,Verna [2015-2017],2019,575000,Hyundai,153000,Diesel,Sedan,5,Second Owner,Manual
2017 Used Volkswagen Polo in Madurai,Polo [2016-2019],2017,575000,Volkswagen,90000,Diesel,Hatchback,5,Second Owner ,Manual
2018 Used Maruti Suzuki Swift in Madurai,Swift [2018-2021],2018,590000,Maruti Suzuki,82000,Petrol,Hatchback,5,First Owner,Automatic (AMT)
2012 Used BMW X5 in Madurai,X5 [2014-2019],2012,1750000,BMW,92000,Diesel,SUV,7,First Owner ,Automatic
2023 Used Tata Harrier in Madurai,Harrier,2023,2440000,Tata,25000,Diesel,SUV,5,UnRegistered Car,Automatic (TC)
2015 Used Toyota Innova in Madurai,Innova [2015-2016],2015,1275000,Toyota,205000,Diesel,SUV,7,First Owner ,Manual
2020 Used Honda WR-V in Madurai,WR-V,2020,625000,Honda,31000,Petrol,CompactSuv,5,Second Owner ,Manual
2018 Used Maruti Suzuki Vitara Brezza in Madurai,Vitara Brezza [2016-2020],2018,850000,Maruti Suzuki,23500,Diesel,SUV,5,First Owner ,Manual
2013 Used Mahindra Scorpio in Madurai,Scorpio [2009-2014],2013,720000,Mahindra,149000,Diesel,SUV,5,Second Owner ,Manual
2020 Used Jeep Compass in Madurai,Compass [2017-2021],2020,1700000,Jeep,77000,Diesel,SUV,5,First Owner ,Manual
2019 Used Skoda Rapid in Madurai,Rapid,2019,772692,Skoda,82000,Diesel,Sedan,5,Second Owner ,Manual
2022 Used Tata Punch in Madurai,Punch,2022,725000,Tata,23000,Petrol,CompactSuv,5,First Owner,Manual
2023 Used Toyota Urban Cruiser Hyryder in Madurai,Urban Cruiser Hyryder,2023,1500000,Toyota,98000,Hybrid,SUV,5,First Owner,Automatic (CVT)
2012 Used Toyota Etios Liva in Madurai,Etios Liva [2011-2013],2012,475000,Toyota,230000,Diesel,Hatchback,5,First Owner,Manual
2022 Used Tata Punch in Madurai,Punch,2022,700000,Tata,77000,Petrol,CompactSuv,5,First Owner,Automatic (AMT)
2023 Used Tata Nexon in Madurai,Nexon,2023,1375000,Tata,33000,Diesel,CompactSuv,5,UnRegistered Car,Manual
2022 Used Tata Punch in Madurai,Punch,2022,725000,Tata,41000,Petrol,CompactSuv,5,First Owner,Manual
2023 Used Hyundai Exter in Madurai,Exter,2023,790000,Hyundai,23000,Petrol,CompactSuv,5,First Owner,Automatic (AMT)
2018 Used Tata Nexon in Madurai,Nexon [2017-2020],2018,650000,Tata,55000,Petrol,SUV,5,First Owner,Manual
2018 Used Renault Kwid in Madurai,Kwid [2015-2019],2018,370000,Renault,51000,Petrol,Hatchback,5,Second Owner,Automatic (AMT)
2024 Used Tata Safari in Madurai,Safari,2024,2800000,Tata,36736,Diesel,SUV,7,UnRegistered Car,Manual
2021 Used Maruti Suzuki Baleno in Madurai,Baleno [2015-2019],2021,680000,Maruti Suzuki,74000,Petrol,Hatchback,5,First Owner,Manual
2024 Used Tata Altroz in Madurai,Altroz [2020] [2020-2025],2024,1100000,Tata,15000,Petrol,Hatchback,5,UnRegistered Car,Manual
2018 Used Honda Amaze in Madurai,Amaze [2018-2021],2018,525000,Honda,124800,Petrol,CompactSedan,5,Second Owner,Automatic (CVT)
2021 Used Toyota Innova Crysta in Madurai,Innova Crysta [2016-2020],2021,2050000,Toyota,127000,Diesel,SUV,7,Second Owner ,Manual
2023 Used Maruti Suzuki XL6 in Madurai,XL6,2023,1300000,Maruti Suzuki,4900,Petrol,MPV_MUV,6,First Owner ,Manual
2019 Used Mahindra XUV500 in Madurai,XUV500,2019,1275000,Mahindra,78000,Diesel,SUV,7,Third Owner ,Manual
2016 Used Volvo XC90 in Madurai,XC90 [2015-2021],2016,3300000,Volvo,103000,Diesel,SUV,7,Second Owner ,Automatic (TC)
2021 Used Volvo XC90 in Madurai,XC90 [2015-2021],2021,8300000,Volvo,26000,Diesel,SUV,7,First Owner ,Automatic (TC)
2022 Used Hyundai Tucson in Visakhapatnam,Tucson,2022,2675393,Hyundai,18837,Petrol,SUV,5,First Owner,Automatic (TC)
2021 Used Skoda Octavia in Visakhapatnam,Octavia,2021,2195643,Skoda,33174,Petrol,Sedan,5,First Owner,Automatic (DCT)
2021 Used Hyundai Venue in Visakhapatnam,Venue [2019-2022],2021,819000,Hyundai,64019,Petrol,CompactSuv,5,First Owner,Clutchless Manual (IMT)
2013 Used Hyundai i20 in Visakhapatnam,i20 [2012-2014],2013,365000,Hyundai,106424,Diesel,Hatchback,5,First Owner,Manual
2023 Used Mahindra XUV700 in Visakhapatnam,XUV700,2023,1863353,Mahindra,17278,Petrol,SUV,5,Second Owner,Automatic (TC)
2015 Used Maruti Suzuki Swift in Visakhapatnam,Swift [2011-2014],2015,420000,Maruti Suzuki,119299,Diesel,Hatchback,5,First Owner,Manual
2017 Used Maruti Suzuki Vitara Brezza in Visakhapatnam,Vitara Brezza [2016-2020],2017,659000,Maruti Suzuki,96255,Diesel,SUV,5,First Owner,Manual
2018 Used Maruti Suzuki Baleno in Visakhapatnam,Baleno [2015-2019],2018,659000,Maruti Suzuki,19750,Petrol,Hatchback,5,First Owner,Manual
2019 Used Maruti Suzuki Baleno in Visakhapatnam,Baleno [2015-2019],2019,519000,Maruti Suzuki,113022,Petrol,Hatchback,5,First Owner,Manual
2019 Used Maruti Suzuki DZire in Visakhapatnam,Dzire [2017-2020],2019,719000,Maruti Suzuki,32018,Diesel,CompactSedan,5,First Owner,Manual
2022 Used Tata Tiago in Visakhapatnam,Tiago,2022,634000,Tata,13471,Petrol,Hatchback,5,First Owner,Manual
2016 Used Hyundai Grand i10 in Visakhapatnam,Grand i10 [2013-2017],2016,440000,Hyundai,33277,Petrol,Hatchback,5,First Owner,Manual
2022 Used Maruti Suzuki Grand Vitara in Visakhapatnam,Grand Vitara,2022,1364413,Maruti Suzuki,56788,Petrol,SUV,5,First Owner,Manual
2019 Used Hyundai Grand i10 in Visakhapatnam,Grand i10,2019,528000,Hyundai,55151,Petrol,Hatchback,5,First Owner,Manual
2016 Used Maruti Suzuki Swift in Visakhapatnam,Swift [2011-2014],2016,410000,Maruti Suzuki,137267,Diesel,Hatchback,5,First Owner,Manual
2021 Used Maruti Suzuki Swift in Visakhapatnam,Swift [2021-2024],2021,726000,Maruti Suzuki,19970,Petrol,Hatchback,5,Second Owner,Automatic (AMT)
2023 Used Maruti Suzuki Alto K10 in Visakhapatnam,Alto K10,2023,494000,Maruti Suzuki,17148,Petrol,Hatchback,5,First Owner,Automatic (AMT)
2016 Used Maruti Suzuki Swift in Visakhapatnam,Swift [2014-2018],2016,415000,Maruti Suzuki,97597,Petrol,Hatchback,5,First Owner,Manual
2022 Used Maruti Suzuki Grand Vitara in Visakhapatnam,Grand Vitara,2022,1510000,Maruti Suzuki,15300,Hybrid,SUV,5,First Owner ,Automatic (CVT)
2021 Used Tata Safari in Visakhapatnam,Safari [2021-2023],2021,1800000,Tata,70000,Diesel,SUV,6,First Owner ,Automatic (TC)
2021 Used Maruti Suzuki S-Presso in Adilabad,S-Presso [2019-2022],2021,410000,Maruti Suzuki,32782,Petrol,Hatchback,5,First Owner ,Manual
2014 Used Mahindra XUV500 in Adilabad,XUV500 [2011-2015],2014,420000,Mahindra,149542,Diesel,SUV,7,Third Owner ,Manual
2021 Used Tata Tiago in Adilabad,Tiago,2021,520000,Tata,65000,Petrol,Hatchback,5,First Owner ,Manual
2006 Used Hyundai Santro in Adilabad,Santro Xing [2003-2008],2006,200000,Hyundai,93000,Petrol,Hatchback,5,Second Owner ,Manual
2023 Used Maruti Suzuki DZire in Adilabad,Dzire [2020-2024],2023,710000,Maruti Suzuki,45277,Petrol,CompactSedan,5,First Owner ,Manual
2017 Used Hyundai Grand i10 in Adilabad,Grand i10,2017,420000,Hyundai,75800,Petrol,Hatchback,5,First Owner ,Manual
2021 Used Maruti Suzuki Baleno in Adilabad,Baleno [2019-2022],2021,750000,Maruti Suzuki,30000,Petrol,Hatchback,5,Second Owner ,Manual
2018 Used Mahindra Marazzo in Adilabad,Marazzo [2018-2020],2018,650000,Mahindra,200000,Diesel,SUV,8,First Owner ,Manual
