Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission
2020 Toyota Innova Crysta,Innova Crysta 2016-2020,2020,2350000,Toyota,68000,Diesel,MUV,7,First-Owner,Manual
2013 Renault Duster,Duster 2012-2015,2013,300000,Renault,160000,Diesel,SUV,5,First-Owner,Manual
2021 Renault Triber,Triber 2019-2025,2021,570000,Renault,70000,Petrol,MUV,7,Second-Owner,Manual
2020 Maruti Ignis,Ignis,2020,380000,Maruti,40000,Petrol,Hatchback,5,Second-Owner,Manual
2010 Maruti Wagon R,Wagon R 2010-2013,2010,200000,Maruti,40000,Petrol,Hatchback,5,First-Owner,Manual
2010 Tata Indica,Indica Vista 2008-2013,2010,98000,Tata,44000,Petrol,Hatchback,5,Third-Owner,Manual
2011 Hyundai i10,i10,2011,170000,Hyundai,75000,Petrol,Hatchback,5,Third-Owner,Manual
2010 Tata Indica,Indica Vista 2008-2013,2010,98000,Tata,50000,Petrol,Hatchback,5,Third-Owner,Manual
2015 Tata Zest,Zest,2015,245000,Tata,120000,Petrol,Sedan,5,Third-Owner,Manual
2011 Maruti Swift,Swift 2010-2014,2011,300000,Maruti,160000,Diesel,Hatchback,5,Second-Owner,Manual
2013 Volkswagen Vento,Vento 2010-2014,2013,345000,Volkswagen,160000,Diesel,Sedan,5,First-Owner,Manual
2015 Maruti Wagon R,Wagon R 2013-2022,2015,330000,Maruti,70000,Petrol,Hatchback,5,Second-Owner,Manual
2015 Maruti S Cross,S Cross 2015-2017,2015,615000,Maruti,120000,Diesel,SUV,5,Second-Owner,Manual
2017 Maruti Ertiga,Ertiga 2015-2022,2017,820000,Maruti,90000,Diesel,MUV,7,Second-Owner,Manual
2013 Hyundai Verna,Verna 2011-2015,2013,451000,Hyundai,100000,Diesel,Sedan,5,Second-Owner,Manual
2024 Honda Amaze,Amaze,2024,835000,Honda,40000,Petrol,Sedan,5,First-Owner,Manual
2015 Honda City,City 2014-2015,2015,525000,Honda,160000,Diesel,Sedan,5,Third-Owner,Manual
2014 Renault Duster,Duster 2012-2015,2014,350000,Renault,50000,Diesel,SUV,5,First-Owner,Manual
2019 Tata Hexa,Hexa 2016-2020,2019,1051000,Tata,80000,Diesel,MUV,7,Second-Owner,Manual
2008 Maruti Swift,Swift 2004-2010,2008,90000,Maruti,150000,Petrol,Hatchback,5,Third-Owner,Manual
2016 Honda BR-V,BR-V,2016,600000,Honda,90000,Diesel,SUV,7,Second-Owner,Manual
2023 Mahindra Bolero,Bolero,2023,950000,Mahindra,39377,Diesel,SUV,7,First-Owner,Manual
2015 Maruti Alto 800,Alto 800 2012-2016,2015,250000,Maruti,60200,Petrol,Hatchback,5,First-Owner,Manual
2019 Nissan Kicks,Kicks,2019,590000,Nissan,74000,Diesel,SUV,5,First-Owner,Manual
2022 Tata Altroz,Altroz 2020-2023,2022,750000,Tata,21000,Petrol,Hatchback,5,First-Owner,Automatic
2014 Nissan Micra,Micra 2012-2017,2014,260000,Nissan,67000,Petrol,Hatchback,5,First-Owner,Automatic
2019 Honda City,City 4th Generation,2019,850000,Honda,25000,Petrol,Sedan,5,First-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,1075000,Hyundai,89000,Diesel,SUV,5,First-Owner,Manual
2018 Honda City,City 4th Generation,2018,850000,Honda,62000,Diesel,Sedan,5,First-Owner,Manual
2016 Maruti Ertiga,Ertiga 2012-2015,2016,690000,Maruti,58000,Diesel,MUV,7,First-Owner,Manual
2023 Hyundai Verna,Verna,2023,1395000,Hyundai,10000,Petrol,Sedan,5,First-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,1350000,Hyundai,59000,Diesel,SUV,5,First-Owner,Manual
2019 Skoda Kodiaq,Kodiaq 2017-2020,2019,2400000,Skoda,33000,Diesel,SUV,7,First-Owner,Automatic
2023 Maruti Baleno,Baleno,2023,825000,Maruti,10800,Petrol,Hatchback,5,First-Owner,Automatic
2014 Volkswagen Polo,Polo 2009-2014,2014,425000,Volkswagen,54000,Diesel,Hatchback,5,First-Owner,Manual
2019 Mahindra Marazzo,Marazzo,2019,750000,Mahindra,94000,Diesel,MUV,8,First-Owner,Manual
2019 Maruti Alto 800,Alto 800,2019,300000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2022 Maruti Swift,Swift 2021-2024,2022,715000,Maruti,13000,Petrol,Hatchback,5,First-Owner,Manual
2022 Mahindra Thar,Thar,2022,1400000,Mahindra,47000,Diesel,SUV,4,First-Owner,Manual
2022 Hyundai Grand i10 Nios,Grand i10 Nios 2019-2023,2022,635000,Hyundai,30000,Petrol,Hatchback,5,First-Owner,Manual
2014 Maruti Wagon R,Wagon R 2013-2022,2014,250000,Maruti,52000,Petrol,Hatchback,5,First-Owner,Manual
2024 Tata Punch,Punch,2024,813000,Tata,10000,Petrol,SUV,5,First-Owner,Manual
2021 Renault Kiger,Kiger 2021-2023,2021,535100,Renault,24148,Petrol,SUV,5,First-Owner,Manual
2022 Kia Seltos,Seltos 2019-2023,2022,1275000,Kia,34800,Petrol,SUV,5,First-Owner,Manual
2023 Kia Seltos,Seltos,2023,1637113,Kia,25287,Diesel,SUV,5,First-Owner,Automatic
2022 Kia Seltos,Seltos 2019-2023,2022,1530000,Kia,70000,Petrol,SUV,5,First-Owner,Automatic
2024 Maruti Celerio,Celerio,2024,660000,Maruti,7893,Petrol,Hatchback,5,First-Owner,Manual
2022 Kia Seltos,Seltos 2019-2023,2022,934000,Kia,20272,Petrol,SUV,5,First-Owner,Manual
2025 Hyundai Exter,Exter,2025,1050000,Hyundai,2399,Petrol,SUV,5,First-Owner,Automatic
2024 Toyota Camry,Camry 2022-2024,2024,5000000,Toyota,20000,Petrol,Sedan,5,First-Owner,Automatic
2023 Maruti Wagon R,Wagon R,2023,572000,Maruti,4724,Petrol,Hatchback,5,First-Owner,Manual
2023 Maruti Wagon R,Wagon R,2023,552000,Maruti,24931,Petrol,Hatchback,5,Second-Owner,Automatic
2023 Kia Seltos,Seltos,2023,1850000,Kia,26000,Diesel,SUV,5,First-Owner,Manual
2024 Tata Nexon,Nexon,2024,1200000,Tata,10000,Petrol,SUV,5,First-Owner,Automatic
2017 Maruti Baleno,Baleno,2017,556000,Maruti,20700,Petrol,Hatchback,5,Second-Owner,Automatic
2021 Kia Sonet,Sonet 2020-2024,2021,716646,Kia,44967,Petrol,SUV,5,First-Owner,Manual
2023 Honda Amaze,Amaze,2023,933000,Honda,3937,Petrol,Sedan,5,First-Owner,Automatic
2023 Hyundai Tucson,Tucson,2023,2500000,Hyundai,30000,Petrol,SUV,5,First-Owner,Automatic
2021 Kia Seltos,Seltos,2021,965000,Kia,59071,Petrol,SUV,5,First-Owner,Manual
2024 Kia Seltos,Seltos,2024,1859268,Kia,30636,Diesel,SUV,5,First-Owner,Automatic
2022 Renault Kiger,Kiger 2023-2025,2022,569100,Renault,32808,Petrol,SUV,5,First-Owner,Automatic
2008 Maruti Swift Dzire,Swift Dzire 2008-2012,2008,200000,Maruti,70000,Diesel,Sedan,5,Fourth-Owner,Manual
2004 Maruti Alto 800,Alto 2000-2005,2004,45000,Maruti,90000,Petrol,Hatchback,5,Fifth-Owner,Manual
2014 Maruti Swift Dzire,Swift Dzire 2011-2014,2014,300000,Maruti,70000,Petrol,Sedan,5,First-Owner,Manual
2024 Tata Curvv EV,Curvv EV,2024,1950000,Tata,20000,Electric,SUV,5,First-Owner,Automatic
2014 Volkswagen Polo,Polo 2009-2014,2014,400000,Volkswagen,80000,Diesel,Hatchback,5,Third-Owner,Manual
2012 Mahindra XUV500,XUV500 2011-2015,2012,290000,Mahindra,132000,Diesel,SUV,7,Second-Owner,Manual
2020 Hyundai Creta,Creta 2020-2024,2020,1700000,Hyundai,70000,Petrol,SUV,5,First-Owner,Automatic
2017 Maruti Swift Dzire,Dzire 2017-2020,2017,500000,Maruti,85000,Diesel,Sedan,5,First-Owner,Manual
2022 Maruti Swift Dzire,Swift Dzire 2020-2024,2022,650000,Maruti,50000,Petrol,Sedan,5,First-Owner,Manual
2014 Maruti Swift,Swift 2014-2021,2014,550000,Maruti,108000,Diesel,Hatchback,5,First-Owner,Manual
2014 Tata Safari Storme,Safari Storme 2012-2015,2014,300000,Tata,91000,Diesel,SUV,7,Third-Owner,Manual
2015 Maruti Alto K10,Alto K10 2014-2020,2015,300000,Maruti,65000,Petrol,Hatchback,5,First-Owner,Manual
2025 Mahindra Bolero Pik Up,Bolero Pik Up,2025,969198,Mahindra,11000,Diesel,Pickup Trucks,2,Fifth-Owner,Manual
2018 Maruti Swift,Swift 2014-2021,2018,490000,Maruti,48000,Petrol,Hatchback,5,First-Owner,Manual
2023 Kia Carens,Carens,2023,1100000,Kia,30000,Petrol,MUV,7,First-Owner,Manual
2016 Renault KWID,KWID 2015-2019,2016,235000,Renault,70000,Petrol,Hatchback,5,First-Owner,Manual
2016 Tata Tiago,Tiago 2015-2019,2016,375000,Tata,170000,Petrol,Hatchback,5,First-Owner,Manual
2017 Ford Ecosport,EcoSport 2015-2021,2017,430000,Ford,75000,Diesel,SUV,5,First-Owner,Manual
2024 Tata Nexon,Nexon,2024,1039000,Tata,20000,Petrol,SUV,5,First-Owner,Manual
2023 Maruti FRONX,FRONX,2023,750000,Maruti,48000,Petrol,SUV,5,First-Owner,Manual
2019 Hyundai Santro,Santro,2019,375000,Hyundai,20000,Petrol,Hatchback,5,First-Owner,Automatic
2018 Maruti Wagon R,Wagon R 2013-2022,2018,400000,Maruti,60000,Petrol,Hatchback,5,First-Owner,Manual
2024 Maruti Swift,Swift,2024,900000,Maruti,20000,Petrol,Hatchback,5,First-Owner,Manual
2018 Ford Freestyle,Freestyle,2018,400000,Ford,150000,Diesel,Hatchback,5,Second-Owner,Manual
2009 Toyota Innova,Innova 2004-2011,2009,600000,Toyota,150000,Diesel,MUV,8,Third-Owner,Manual
2019 Hyundai Santro,Santro,2019,480000,Hyundai,53000,Petrol,Hatchback,5,First-Owner,Manual
2013 Toyota Fortuner,Fortuner 2011-2016,2013,1300000,Toyota,160000,Diesel,SUV,7,Third-Owner,Manual
2017 Maruti Alto 800,Alto 800 2016-2019,2017,250000,Maruti,60000,Petrol,Hatchback,5,First-Owner,Manual
2021 Hyundai Venue,Venue 2019-2022,2021,675000,Hyundai,40000,Petrol,SUV,5,First-Owner,Manual
2025 Kia Sonet,Sonet,2025,950000,Kia,10000,Petrol,SUV,5,First-Owner,Manual
2004 Hyundai Santro Xing,Santro Xing,2004,120000,Hyundai,67000,Petrol,Hatchback,5,Fifth-Owner,Manual
2014 Mahindra Bolero,Bolero 2011-2019,2014,450000,Mahindra,64000,Diesel,SUV,7,First-Owner,Manual
2013 Hyundai Santro Xing,Santro Xing,2013,150000,Hyundai,52000,Petrol,Hatchback,5,First-Owner,Manual
2017 Maruti Alto 800,Alto 800 2016-2019,2017,300000,Maruti,22000,Petrol,Hatchback,5,First-Owner,Manual
2016 Maruti Baleno,Baleno 2015-2022,2016,500000,Maruti,250000,Diesel,Hatchback,5,First-Owner,Manual
2019 Hyundai Santro,Santro,2019,500000,Hyundai,53000,Petrol,Hatchback,5,First-Owner,Manual
2013 Maruti Swift Dzire,Swift Dzire 2011-2014,2013,500000,Maruti,155000,Diesel,Sedan,5,First-Owner,Manual
2022 Mahindra Bolero,Bolero,2022,1000000,Mahindra,51000,Diesel,SUV,7,First-Owner,Manual
2019 Maruti Swift Dzire,Dzire 2017-2020,2019,750000,Maruti,56000,Petrol,Sedan,5,First-Owner,Manual
2013 Renault Duster,Duster 2012-2015,2013,500000,Renault,89000,Diesel,SUV,5,Second-Owner,Manual
2024 Kia Carens,Carens,2024,1250000,Kia,10000,Petrol,MUV,7,First-Owner,Manual
2013 Renault Duster,Duster 2012-2015,2013,300000,Renault,90000,Diesel,SUV,5,First-Owner,Manual
2006 Mahindra Bolero,Bolero 2001-2010,2006,150000,Mahindra,160000,Diesel,MUV,7,Second-Owner,Manual
2017 Renault KWID,KWID 2015-2019,2017,300000,Renault,80000,Petrol,Hatchback,5,First-Owner,Manual
2008 Maruti Swift Dzire,Swift Dzire 2008-2012,2008,169000,Maruti,165000,Diesel,Sedan,5,Fourth-Owner,Manual
2015 Renault Lodgy,Lodgy,2015,500000,Renault,50000,Diesel,MUV,8,First-Owner,Manual
2012 Mahindra Xylo,Xylo 2012-2014,2012,220000,Mahindra,100000,Diesel,MUV,8,Second-Owner,Manual
2025 Mahindra Scorpio,Scorpio,2025,2000000,Mahindra,40000,Diesel,SUV,7,First-Owner,Manual
2018 Tata Tigor,Tigor 2017-2020,2018,450000,Tata,150000,Petrol,Sedan,5,First-Owner,Manual
2015 Maruti Swift,Swift 2014-2021,2015,525000,Maruti,63563,Diesel,Hatchback,5,First-Owner,Manual
2014 Honda City,City 4th Generation,2014,600000,Honda,50488,Petrol,Sedan,5,First-Owner,Manual
2018 Honda WR-V,WRV 2017-2020,2018,700000,Honda,22241,Diesel,SUV,5,Second-Owner,Manual
2024 Mahindra XUV 3XO,XUV 3XO,2024,1000000,Mahindra,20000,Petrol,SUV,5,First-Owner,Automatic
2023 Tata Tiago,Tiago,2023,550000,Tata,30000,Petrol,Hatchback,5,First-Owner,Manual
2022 Mahindra XUV300,XUV300,2022,1150000,Mahindra,70000,Diesel,SUV,5,First-Owner,Manual
2011 Mahindra Bolero,Bolero 2001-2010,2011,250000,Mahindra,150000,Diesel,MUV,7,Second-Owner,Manual
2013 Chevrolet Enjoy,Enjoy 2013-2015,2013,450000,Chevrolet,20000,Petrol,MUV,7,Second-Owner,Manual
2015 Hyundai Creta,Creta 2015-2020,2015,620000,Hyundai,150000,Petrol,SUV,5,Second-Owner,Manual
2009 Toyota Innova,Innova 2004-2011,2009,360000,Toyota,133000,Diesel,MUV,8,Fifth-Owner,Manual
2018 Datsun RediGO,redi-GO 2016-2020,2018,280000,Datsun,50000,Petrol,Hatchback,5,Second-Owner,Manual
2018 Hyundai Creta,Creta 2015-2020,2018,850000,Hyundai,150000,Diesel,SUV,5,Second-Owner,Manual
2025 Tata Curvv,Curvv,2025,1485000,Tata,10000,Diesel,SUV,5,First-Owner,Manual
2011 Mahindra Bolero,Bolero 2011-2019,2011,300000,Mahindra,90000,Diesel,SUV,9,Second-Owner,Manual
2014 Toyota Etios Liva,Etios Liva 2013-2014,2014,300000,Toyota,10000,Diesel,Hatchback,5,First-Owner,Manual
2014 Chevrolet Cruze,Cruze 2012-2014,2014,467000,Chevrolet,100000,Diesel,Sedan,5,Second-Owner,Manual
2021 Renault Triber,Triber 2019-2025,2021,600000,Renault,20000,Petrol,MUV,7,First-Owner,Manual
2023 Tata Punch,Punch,2023,750000,Tata,30000,Petrol,SUV,5,First-Owner,Manual
2020 Renault KWID,KWID,2020,325000,Renault,33000,Petrol,Hatchback,5,First-Owner,Manual
2015 Hyundai i10,i10,2015,350000,Hyundai,75000,Petrol,Hatchback,5,Third-Owner,Manual
2022 Renault Triber,Triber 2019-2025,2022,700000,Renault,30000,Petrol,MUV,7,Second-Owner,Manual
2016 Hyundai Creta,Creta 2015-2020,2016,1100000,Hyundai,95000,Diesel,SUV,5,First-Owner,Manual
2021 Hyundai i20,i20 2020-2023,2021,650000,Hyundai,49000,Petrol,Hatchback,5,First-Owner,Manual
2023 Hyundai Creta,Creta 2020-2024,2023,1400000,Hyundai,30000,Petrol,SUV,5,First-Owner,Manual
2019 Hyundai Santro,Santro,2019,425000,Hyundai,60000,CNG,Hatchback,5,Second-Owner,Manual
2023 MG Hector Plus,Hector Plus,2023,1650000,MG,60000,Petrol,SUV,7,Second-Owner,Automatic
2018 Maruti Baleno,Baleno 2015-2022,2018,460000,Maruti,30000,Diesel,Hatchback,5,First-Owner,Manual
2014 Honda City,City 2014-2015,2014,330000,Honda,110000,Petrol,Sedan,5,Third-Owner,Manual
2023 Maruti Brezza,Brezza,2023,1090000,Maruti,20000,Petrol,SUV,5,First-Owner,Manual
2019 Jeep Compass,Compass 2017-2021,2019,800000,Jeep,150000,Diesel,SUV,5,First-Owner,Manual
2018 Maruti Baleno,Baleno 2015-2022,2018,450000,Maruti,60000,Petrol,Hatchback,5,Second-Owner,Automatic
2010 Maruti Wagon R,Wagon R 2006-2010,2010,110000,Maruti,150000,Petrol,Hatchback,5,Second-Owner,Manual
2019 Toyota Fortuner,Fortuner 2016-2021,2019,2600000,Toyota,77000,Diesel,SUV,7,Second-Owner,Manual
2023 Maruti Brezza,Brezza,2023,1100000,Maruti,70000,CNG,SUV,5,First-Owner,Manual
2016 Maruti Wagon R,Wagon R 2013-2022,2016,200000,Maruti,60000,Diesel,Hatchback,5,Fourth-Owner,Manual
2020 Mahindra Bolero Power Plus,Bolero Power Plus,2020,800000,Mahindra,120000,Diesel,SUV,7,First-Owner,Manual
2013 Hyundai i10,i10,2013,310000,Hyundai,50000,Petrol,Hatchback,5,First-Owner,Manual
2016 Mahindra Bolero,Bolero 2011-2019,2016,470000,Mahindra,100000,Diesel,SUV,7,First-Owner,Manual
2011 Hyundai Accent,Accent,2011,135000,Hyundai,120000,CNG,Sedan,5,Fourth-Owner,Manual
2020 Maruti Wagon R,Wagon R 2013-2022,2020,430000,Maruti,80000,CNG,Hatchback,5,First-Owner,Manual
2008 Maruti Wagon R,Wagon R 2010-2013,2008,70000,Maruti,41000,Petrol,Hatchback,5,First-Owner,Manual
2011 Hyundai Santro Xing,Santro Xing,2011,90000,Hyundai,125000,CNG,Hatchback,5,Third-Owner,Manual
2013 Maruti Swift,Swift 2010-2014,2013,350000,Maruti,110000,Petrol,Hatchback,5,Second-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,1670000,Hyundai,38132,Diesel,SUV,5,First-Owner,Manual
2015 Hyundai i20,Elite i20 2014-2017,2015,539000,Hyundai,52078,Petrol,Hatchback,5,First-Owner,Manual
2015 Hyundai i10,i10,2015,348000,Hyundai,54308,Petrol,Hatchback,5,Second-Owner,Manual
2015 Hyundai EON,EON,2015,276000,Hyundai,43239,Petrol,Hatchback,5,Second-Owner,Manual
2020 Kia Seltos,Seltos 2019-2023,2020,1250000,Kia,63000,Diesel,SUV,5,First-Owner,Manual
2022 Maruti Wagon R,Wagon R,2022,600000,Maruti,29608,CNG,Hatchback,5,First-Owner,Manual
2016 Maruti Swift,Swift 2014-2021,2016,545000,Maruti,37000,Petrol,Hatchback,5,First-Owner,Manual
2021 Hyundai Grand i10,Grand i10,2021,559000,Hyundai,28446,Petrol,Hatchback,5,First-Owner,Manual
2018 Hyundai Grand i10,Grand i10,2018,540000,Hyundai,76000,Petrol,Hatchback,5,First-Owner,Manual
2022 Tata Punch,Punch,2022,875000,Tata,30000,Petrol,SUV,5,First-Owner,Automatic
2023 Maruti Baleno,Baleno,2023,835000,Maruti,29000,Petrol,Hatchback,5,First-Owner,Manual
2021 Maruti Vitara Brezza,Vitara Brezza,2021,1025000,Maruti,33000,Petrol,SUV,5,First-Owner,Manual
2017 Maruti Baleno,Baleno 2015-2022,2017,650000,Maruti,53000,Petrol,Hatchback,5,Second-Owner,Manual
2015 Maruti Ertiga,Ertiga 2015-2022,2015,700000,Maruti,85754,Diesel,MUV,7,First-Owner,Manual
2022 Hyundai Creta,Creta 2020-2024,2022,1750000,Hyundai,63000,Diesel,SUV,5,First-Owner,Manual
2020 Kia Sonet,Sonet 2020-2024,2020,1100000,Kia,46000,Petrol,SUV,5,First-Owner,Automatic
2023 Kia EV6,EV6 2022-2025,2023,5200000,Kia,30000,Electric,SUV,5,First-Owner,Automatic
2022 Tata Harrier,Harrier 2019-2023,2022,1900000,Tata,78000,Diesel,SUV,5,First-Owner,Automatic
2019 Hyundai Venue,Venue 2019-2022,2019,990000,Hyundai,26000,Petrol,SUV,5,Second-Owner,Automatic
2017 Renault KWID,KWID 2015-2019,2017,349000,Renault,56361,Petrol,Hatchback,5,First-Owner,Automatic
2023 Kia Seltos,Seltos,2023,1350000,Kia,48000,Petrol,SUV,5,First-Owner,Manual
2024 Tata Nexon,Nexon,2024,1450000,Tata,19000,Diesel,SUV,5,First-Owner,Automatic
2022 Jeep Meridian,Meridian,2022,3400000,Jeep,22000,Diesel,SUV,7,First-Owner,Automatic
2022 Skoda Slavia,Slavia,2022,1350000,Skoda,25000,Petrol,Sedan,5,First-Owner,Manual
2023 Hyundai Tucson,Tucson,2023,3400000,Hyundai,39000,Diesel,SUV,5,First-Owner,Automatic
2022 Kia Seltos,Seltos 2019-2023,2022,1690000,Kia,80000,Petrol,SUV,5,First-Owner,Manual
2023 Hyundai i20,i20 2020-2023,2023,1175000,Hyundai,37000,Petrol,Hatchback,5,First-Owner,Automatic
2019 Kia Seltos,Seltos 2019-2023,2019,1250000,Kia,99000,Petrol,SUV,5,Second-Owner,Manual
2022 Hyundai i20,i20 2020-2023,2022,950000,Hyundai,29000,Petrol,Hatchback,5,First-Owner,Manual
0 Tata Punch,Punch,2023,900000,Tata,27865,Petrol,SUV,5,Unregistered,Manual
2022 Tata Punch,Punch,2022,750000,Tata,23897,Petrol,SUV,5,First-Owner,Manual
2022 Hyundai Creta,Creta 2020-2024,2022,1450000,Hyundai,77000,Diesel,SUV,5,First-Owner,Manual
2016 BMW X1,X1 2015-2020,2016,2500000,BMW,54000,Diesel,SUV,5,Second-Owner,Automatic
2019 Hyundai Grand i10,Grand i10,2019,510000,Hyundai,41365,Petrol,Hatchback,5,First-Owner,Manual
2023 Maruti Brezza,Brezza,2023,975000,Maruti,26000,Petrol,SUV,5,First-Owner,Manual
2014 Hyundai Verna,Verna 2011-2015,2014,725000,Hyundai,68000,Diesel,Sedan,5,First-Owner,Manual
2024 Toyota Innova Hycross,Innova Hycross,2024,3600000,Toyota,44000,Petrol,MUV,7,First-Owner,Automatic
2019 Audi Q5,Q5 2018-2020,2019,3950000,Audi,80000,Petrol,SUV,5,First-Owner,Automatic
2021 Jeep Compass,Compass 2017-2021,2021,1650000,Jeep,150000,Diesel,SUV,5,First-Owner,Manual
2023 Maruti Swift Dzire,Swift Dzire 2020-2024,2023,770000,Maruti,21584,Petrol,Sedan,5,First-Owner,Manual
2019 Maruti Swift Dzire,Dzire 2017-2020,2019,850000,Maruti,80000,Diesel,Sedan,5,First-Owner,Manual
2024 Kia Sonet,Sonet 2020-2024,2024,1336133,Kia,8318,Diesel,SUV,5,First-Owner,Automatic
2021 Hyundai Venue,Venue 2019-2022,2021,1035000,Hyundai,97000,Diesel,SUV,5,Second-Owner,Manual
2018 Maruti Ertiga,Ertiga 2015-2022,2018,690000,Maruti,136000,Diesel,MUV,7,First-Owner,Manual
2021 Honda WR-V,WR-V 2020-2023,2021,930000,Honda,48000,Petrol,SUV,5,First-Owner,Manual
2017 Honda Amaze,Amaze 2016-2021,2017,525000,Honda,92000,Diesel,Sedan,5,First-Owner,Manual
2016 Maruti Swift,Swift 2014-2021,2016,410000,Maruti,137267,Diesel,Hatchback,5,First-Owner,Manual
2016 Hyundai Creta,Creta 2015-2020,2016,780000,Hyundai,128000,Diesel,SUV,5,First-Owner,Manual
2021 Skoda Kushaq,Kushaq,2021,1070000,Skoda,40000,Petrol,SUV,5,First-Owner,Manual
2016 Maruti Swift,Swift 2010-2014,2016,427000,Maruti,97555,Petrol,Hatchback,5,First-Owner,Manual
2021 Maruti Swift,Swift 2014-2021,2021,726000,Maruti,19938,Petrol,Hatchback,5,Second-Owner,Automatic
2021 Ford Ecosport,EcoSport 2015-2021,2021,1045000,Ford,90000,Diesel,SUV,5,First-Owner,Manual
2014 Maruti Swift Dzire,Swift Dzire 2011-2014,2014,475000,Maruti,90000,Diesel,Sedan,5,Second-Owner,Manual
2023 Mahindra XUV300,XUV300,2023,900000,Mahindra,40000,Petrol,SUV,5,Third-Owner,Manual
2018 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2018,620000,Maruti,80000,Diesel,SUV,5,Second-Owner,Manual
2010 Chevrolet Beat,Beat 2009-2013,2010,115000,Chevrolet,100000,Petrol,Hatchback,5,Second-Owner,Manual
2013 Renault Duster,Duster 2012-2015,2013,300000,Renault,171000,Diesel,SUV,5,Third-Owner,Manual
2021 Kia Sonet,Sonet 2020-2024,2021,1100000,Kia,92000,Diesel,SUV,5,First-Owner,Manual
2010 Hyundai i10,i10 2007-2010,2010,180000,Hyundai,90000,Petrol,Hatchback,5,Second-Owner,Manual
2023 Hyundai Creta,Creta 2020-2024,2023,1776000,Hyundai,30000,Diesel,SUV,5,Second-Owner,Manual
2019 Maruti Ertiga,Ertiga 2015-2022,2019,1000000,Maruti,160000,Diesel,MUV,7,Second-Owner,Manual
2015 Maruti Ertiga,Ertiga 2015-2022,2015,750000,Maruti,150000,Diesel,MUV,7,First-Owner,Manual
2024 Kia Seltos,Seltos,2024,1200000,Kia,40000,Petrol,SUV,5,First-Owner,Manual
2019 Mahindra Marazzo,Marazzo,2019,750000,Mahindra,80000,Diesel,MUV,7,First-Owner,Manual
2021 Maruti Swift Dzire,Swift Dzire 2020-2024,2021,700000,Maruti,150000,Petrol,Sedan,5,First-Owner,Manual
2021 Kia Sonet,Sonet 2020-2024,2021,1100000,Kia,93000,Diesel,SUV,5,First-Owner,Manual
2018 Mahindra Marazzo,Marazzo,2018,650000,Mahindra,200000,Diesel,MUV,8,First-Owner,Manual
2016 Maruti Swift Dzire,Swift Dzire 2015-2017,2016,450000,Maruti,138000,Diesel,Sedan,5,Second-Owner,Manual
2014 Tata Indica V2,Indica V2,2014,160000,Tata,95000,Diesel,Hatchback,5,Second-Owner,Manual
2020 Tata Tiago,Tiago,2020,550000,Tata,58300,Petrol,Hatchback,5,First-Owner,Manual
2025 Maruti FRONX,FRONX,2025,860000,Maruti,10000,Petrol,SUV,5,First-Owner,Manual
2024 Maruti Brezza,Brezza,2024,950000,Maruti,30000,CNG,SUV,5,First-Owner,Manual
2023 Maruti Wagon R,Wagon R,2023,600000,Maruti,26000,Petrol,Hatchback,5,First-Owner,Manual
2019 Maruti Baleno,Baleno 2015-2022,2019,450000,Maruti,30000,Petrol,Hatchback,5,Second-Owner,Manual
2018 Toyota Innova Crysta,Innova Crysta 2016-2020,2018,1800000,Toyota,79000,Diesel,MUV,7,First-Owner,Manual
2018 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2018,550000,Maruti,82457,Diesel,SUV,5,First-Owner,Manual
2020 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2020,650000,Maruti,59453,Diesel,SUV,5,First-Owner,Manual
2023 MG ZS EV,ZS EV,2023,1800000,MG,20000,Electric,SUV,5,Second-Owner,Automatic
2016 Mahindra Bolero,Bolero 2011-2019,2016,525000,Mahindra,72453,Diesel,SUV,7,First-Owner,Manual
2024 Tata Altroz,Altroz 2023-2025,2024,600000,Tata,20000,Petrol,Hatchback,5,First-Owner,Manual
2014 Nissan Terrano,Terrano 2013-2017,2014,360000,Nissan,80000,Diesel,SUV,5,First-Owner,Manual
2017 Maruti Ertiga,Ertiga 2015-2022,2017,750000,Maruti,186000,Diesel,MUV,7,First-Owner,Manual
2015 Toyota Etios,Etios 2014-2017,2015,299000,Toyota,65000,Diesel,Sedan,5,Third-Owner,Manual
2021 Renault Kiger,Kiger 2021-2023,2021,850000,Renault,47000,Petrol,SUV,5,Second-Owner,Automatic
2023 Tata Nexon,Nexon 2020-2023,2023,1250000,Tata,20000,Petrol,SUV,5,First-Owner,Manual
2018 Mahindra XUV500,XUV500,2018,1300000,Mahindra,126000,Diesel,SUV,7,Second-Owner,Manual
2023 Skoda Slavia,Slavia,2023,1400000,Skoda,40000,Petrol,Sedan,5,First-Owner,Manual
2016 BMW 5 Series,5 Series 2013-2017,2016,1950000,BMW,80000,Diesel,Sedan,5,First-Owner,Automatic
2013 BMW 3 Series,3 Series 2011-2015,2013,2000000,BMW,120000,Diesel,Sedan,5,Second-Owner,Automatic
